Record ID,Title,Type,Language,Subject Classification,System 1,Code,System 2,Code,System 3,Code,Gold,Gold Code
3A831859067,"Sprachwissenschaft im Fokus : Positionsbestimmungen und Perspektiven ; [50. Jahrestagung des Instituts für Deutsche Sprache, Mannheim 11. - 13. März 2014]",Conference,de,(classificationName=linsearch:mapping)lin,Sprachtheorie | gnd:4121708-1,N,,N,Forschung | gnd:4017894-8,N,,
3A831859067,"Sprachwissenschaft im Fokus : Positionsbestimmungen und Perspektiven ; [50. Jahrestagung des Instituts für Deutsche Sprache, Mannheim 11. - 13. März 2014]",Conference,de,(classificationName=linsearch:mapping)lin,Grammatikalisation | gnd:4277030-0,N,,N,Computerunterstützte Lexikografie | gnd:4233422-6,N,,
3A831859067,"Sprachwissenschaft im Fokus : Positionsbestimmungen und Perspektiven ; [50. Jahrestagung des Instituts für Deutsche Sprache, Mannheim 11. - 13. März 2014]",Conference,de,(classificationName=linsearch:mapping)lin,Linguistische Informationswissenschaft | gnd:4128314-4,N,,N,Historische Sprachwissenschaft | gnd:4127276-6,N,,
3A831859067,"Sprachwissenschaft im Fokus : Positionsbestimmungen und Perspektiven ; [50. Jahrestagung des Instituts für Deutsche Sprache, Mannheim 11. - 13. März 2014]",Conference,de,(classificationName=linsearch:mapping)lin,Deutsch | gnd:4113292-0,Y,,Y,Grammatiktheorie | gnd:4140778-7,Y,,
3A831859067,"Sprachwissenschaft im Fokus : Positionsbestimmungen und Perspektiven ; [50. Jahrestagung des Instituts für Deutsche Sprache, Mannheim 11. - 13. März 2014]",Conference,de,(classificationName=linsearch:mapping)lin,Grammatiktheorie | gnd:4140778-7,N,,N,Sprachdaten | gnd:4312652-2,N,,
3A831859067,"Sprachwissenschaft im Fokus : Positionsbestimmungen und Perspektiven ; [50. Jahrestagung des Instituts für Deutsche Sprache, Mannheim 11. - 13. März 2014]",Conference,de,(classificationName=linsearch:mapping)lin,Einführung | gnd:4151278-9,N,,N,Historische Lexikografie | gnd:4130712-4,N,,
3A831859067,"Sprachwissenschaft im Fokus : Positionsbestimmungen und Perspektiven ; [50. Jahrestagung des Instituts für Deutsche Sprache, Mannheim 11. - 13. März 2014]",Conference,de,(classificationName=linsearch:mapping)lin,Funktional-kommunikative Sprachbeschreibung | gnd:4455709-7,N,,N,Sprachgebrauch | gnd:4191506-9,N,,
3A831859067,"Sprachwissenschaft im Fokus : Positionsbestimmungen und Perspektiven ; [50. Jahrestagung des Instituts für Deutsche Sprache, Mannheim 11. - 13. März 2014]",Conference,de,(classificationName=linsearch:mapping)lin,Kontrastive Linguistik | gnd:4073708-1,N,,N,Germanische Sprachen | gnd:4113716-4,N,,
3A831859067,"Sprachwissenschaft im Fokus : Positionsbestimmungen und Perspektiven ; [50. Jahrestagung des Instituts für Deutsche Sprache, Mannheim 11. - 13. März 2014]",Conference,de,(classificationName=linsearch:mapping)lin,Germanistik | gnd:4020383-9,N,,N,Mannheim Jubiläum 2007 | gnd:7635908-6,N,,
3A831859067,"Sprachwissenschaft im Fokus : Positionsbestimmungen und Perspektiven ; [50. Jahrestagung des Instituts für Deutsche Sprache, Mannheim 11. - 13. März 2014]",Conference,de,(classificationName=linsearch:mapping)lin,Syntax | gnd:4058779-4,N,,N,Germanisch | gnd:4134051-6,N,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Syntax | gnd:4058779-4,YYY,Syntax | gnd:4058779-4,YYY,Syntax | gnd:4058779-4,YYY,Semikolon | gnd:119227699X,TP
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Koordination Linguistik | gnd:4206611-6,YYY,Grammatik | gnd:4021806-5,YYY,Semikolon | gnd:119227699X,YYY,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Französisch | gnd:4113615-9,YYY,Zeichensetzung | gnd:4079477-5,YYY,Zeichensetzung | gnd:4079477-5,YYY,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Funktionsverbgefüge | gnd:4132726-3,YYY,Deutsch | gnd:4113292-0,YYY,Deutsch | gnd:4113292-0,YYY,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Valenz Linguistik | gnd:4078727-8,III,,III,Komma | gnd:4202919-3,III,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Semiotik | gnd:4054498-9,III,,III,Germanistik | gnd:4020383-9,III,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Konstruktionsgrammatik | gnd:7541257-3,YYY,,YYY,Linguistik | gnd:4074250-7,YYY,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Sprachgebrauch | gnd:4191506-9,N,,N,Funktionale Syntax | gnd:4439610-7,N,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Deutsch | gnd:4113292-0,N,,N,Syntaktische Analyse | gnd:4058778-2,N,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Grammatikunterricht | gnd:4158017-5,N,,N,Kontrastive Syntax | gnd:4073711-1,N,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Fachdidaktik | gnd:4123176-4,N,,N,Koordination Linguistik | gnd:4206611-6,N,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Komma | gnd:4202919-3,N,,N,Schriftsprache | gnd:4129492-0,N,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Semikolon | gnd:119227699X,N,,N,Historische Syntax | gnd:4160019-8,N,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Generative Syntax | gnd:4156611-7,N,,N,Bedeutung | gnd:4005184-5,N,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Sprachentwicklung | gnd:4182511-1,N,,N,Generative Syntax | gnd:4156611-7,N,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Korpus Linguistik | gnd:4165338-5,N,,N,Normung | gnd:4042626-9,N,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Objektsatz | gnd:4172313-2,N,,N,Grammatikunterricht | gnd:4158017-5,N,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Linksverzweigende Konstruktion | gnd:7559905-3,N,,N,Thema-Rhema-Gliederung | gnd:4059734-9,N,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Rechtschreibung | gnd:4048780-5,N,,N,Psycholinguistik | gnd:4127537-8,N,,
3A1728461472,Die Syntax des Semikolons : von links ein Punkt – nach rechts ein Komma,Thesis,de,(classificationName=linsearch:mapping)lin,Wortbildung | gnd:4066957-9,N,,N,Informationsstruktur | gnd:4026925-5,N,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Stoff Textilien | gnd:4135786-3,N,Lexikon | gnd:4035549-4,N,Lexikon | gnd:4035549-4,N,Eblaitisch | gnd:4220613-3,FNM
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Textilien | gnd:4059615-1,YYY,Sprache | gnd:4056449-6,YYY,Wortschatz | gnd:4126555-5,YYY,Wortschatz | gnd:4126555-5,TP
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Germanistik | gnd:4020383-9,N,,N,Akkadisch | gnd:4084837-1,N,Morphologie | gnd:4040289-7,TP
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Vergleichende Sprachwissenschaft | gnd:4187739-1,YYY,,YYY,Morphologie | gnd:4040289-7,YYY,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Anglistik | gnd:4002046-0,N,,N,Schriftsystem | gnd:7663650-1,N,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Romanistik | gnd:4050484-0,NNN,,NNN,Morphologie Linguistik | gnd:4170560-9,NNN,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Gedächtnis | gnd:4019614-8,N,,N,Wörterbuch | gnd:4066724-8,N,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Aufklärung | gnd:4003524-4,III,,III,Lexikografie | gnd:4035548-2,III,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Begriff | gnd:4005248-5,N,,N,Dissertation | gnd:4012494-0,N,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Ästhetik | gnd:4000626-8,N,,N,Analysis | gnd:4001865-9,N,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Skandinavistik | gnd:4077478-8,III,,III,Grammatik | gnd:4021806-5,III,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Linguistik | gnd:4074250-7,III,,III,Linguistik | gnd:4074250-7,III,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Kirche | gnd:4030702-5,Y,,Y,Lexikalische Analyse | gnd:4217379-6,Y,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Kirchengeschichte | gnd:4030720-7,N,,N,Hochschulschrift | gnd:4113937-9,N,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Christliche Kunst | gnd:4010109-5,N,,N,Phonologie | gnd:4045836-2,N,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Liturgie | gnd:4036050-7,YYY,,YYY,Lexikologie | gnd:4114409-0,YYY,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Erziehungsphilosophie | gnd:4070955-3,N,,N,Mundart | gnd:4040725-1,N,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Pädagogik | gnd:4044302-4,N,,N,Lexem | gnd:4035546-9,N,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Niederdeutsch | gnd:4042178-8,N,,N,Methode | gnd:4038971-6,N,,
3A785204539,Der Wortschatz der Ebla-Texte : morphologische und lexikalische Analyse,Thesis,de,(classificationName=linsearch:mapping)lin,Schriftsprache | gnd:4129492-0,N,,N,Textgrammatik | gnd:4227742-5,N,,
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Pragmatik | gnd:4076315-8,YYY,Pragmatik | gnd:4076315-8,YYY,Englisch | gnd:4014777-0,YYY,Vergleichende Sprachwissenschaft | gnd:4187739-1,TP
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Sprechakttheorie | gnd:4077748-0,YYY,Vergleichende Sprachwissenschaft | gnd:4187739-1,YYY,Vergleichende Sprachwissenschaft | gnd:4187739-1,YYY,Pragmatik | gnd:4076315-8,TP
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Englisch | gnd:4014777-0,YYY,Englisch | gnd:4014777-0,YYY,Pragmatik | gnd:4076315-8,YYY,Sprechakttheorie | gnd:4077748-0,TP
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Vergleichende Sprachwissenschaft | gnd:4187739-1,YYY,Sprechakttheorie | gnd:4077748-0,YYY,Sprechakttheorie | gnd:4077748-0,YYY,Englisch | gnd:4014777-0,TP
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Textlinguistik | gnd:4124307-9,YYY,,YYY,Präsupposition | gnd:4137554-3,YYY,,
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Syntax | gnd:4058779-4,III,,III,Linguistik | gnd:4074250-7,III,,
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Diskursanalyse | gnd:4194747-2,N,,N,Empirische Linguistik | gnd:4406207-2,N,,
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Korpus Linguistik | gnd:4165338-5,III,,III,Sprache | gnd:4056449-6,III,,
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,World Englishes | gnd:1065686323,YYY,,YYY,Chinesisch | gnd:4113214-2,YYY,,
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Grammatiktheorie | gnd:4140778-7,N,,N,Empirische Forschung | gnd:4300400-3,N,,
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Kontrastive Grammatik | gnd:4073706-8,N,,N,Dissertation | gnd:4012494-0,N,,
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Partikel | gnd:4044781-9,N,,N,Sprachverarbeitung | gnd:4116579-2,N,,
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Kontext | gnd:4165149-2,N,,N,Soziolinguistik | gnd:4077623-2,N,,
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Konstruktionsgrammatik | gnd:7541257-3,YYY,,YYY,Japanisch | gnd:4114069-2,YYY,,
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Kognition | gnd:4031630-0,Y,,Y,Kontrastive Linguistik | gnd:4073708-1,Y,,
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Sprache | gnd:4056449-6,I,,I,Sprechakt | gnd:4077747-9,I,,
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Kognitive Linguistik | gnd:4246269-1,N,,N,Korpus Linguistik | gnd:4165338-5,N,,
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Spracherwerb | gnd:4056458-7,N,,N,Deutsch | gnd:4113292-0,N,,
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Psycholinguistik | gnd:4127537-8,N,,N,Experiment | gnd:4015999-1,N,,
3A1760914371,An exploration of context updating mechanisms from a cross-linguistic perspective,Thesis,en,(classificationName=linsearch:mapping)lin,Nominalphrase | gnd:4120810-9,N,,N,Evidentialität | gnd:4384194-6,N,,
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Wortstellung | gnd:4135250-6,YYY,Syntax | gnd:4058779-4,YYY,Deutsch | gnd:4113292-0,YYY,Pro-Drop-Parameter | gnd:4390839-1,TP
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Subjekt Linguistik | gnd:4183901-8,III,Pro-Drop-Parameter | gnd:4390839-1,III,Linguistik | gnd:4074250-7,III,Subjektloser Satz | gnd:4183909-2,FNM
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Argumentstruktur | gnd:7715577-4,N,Germanische Sprachen | gnd:4113716-4,N,Studium | gnd:4058216-4,N,Dependenzgrammatik | gnd:4070299-6,FNM
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Satzbauplan | gnd:4324512-2,N,Topik | gnd:4185707-0,N,Forschung | gnd:4017894-8,N,Deutsch | gnd:4113292-0,TP
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Thema-Rhema-Gliederung | gnd:4059734-9,YYY,,YYY,Pro-Drop-Parameter | gnd:4390839-1,YYY,,
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Objekt Linguistik | gnd:4172301-6,N,,N,Empirische Linguistik | gnd:4406207-2,N,,
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Komplexer Satz | gnd:4136705-4,III,,III,Sprache | gnd:4056449-6,III,,
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Hypotaxe | gnd:4161142-1,III,,III,Germanistik | gnd:4020383-9,III,,
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Parataxe | gnd:4126537-3,N,,N,Auslegung | gnd:4069008-8,N,,
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Koordination Linguistik | gnd:4206611-6,N,,N,Empirische Forschung | gnd:4300400-3,N,,
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Kontrastive Grammatik | gnd:4073706-8,N,,N,Umfrage | gnd:4005227-8,N,,
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Germanische Sprachen | gnd:4113716-4,N,,N,Marginalität | gnd:4122269-6,N,,
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Deutsch | gnd:4113292-0,N,,N,Nullstelle | gnd:4140515-8,N,,
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Gesprochene Sprache | gnd:4020717-1,N,,N,Druckabfall | gnd:4013084-8,N,,
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Prosodie | gnd:4047500-1,N,,N,Synkretismus | gnd:4058758-7,N,,
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Automatische Spracherkennung | gnd:4003961-4,N,,N,Topikalisierung | gnd:4463730-5,N,,
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Minimalist program Linguistik | gnd:4431524-7,N,,N,Generative Syntax | gnd:4156611-7,N,,
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Syntax | gnd:4058779-4,N,,N,Buch | gnd:4008570-3,N,,
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Linguistik | gnd:4074250-7,N,,N,Soziolinguistik | gnd:4077623-2,N,,
3A830149120,Topic Drop and Null Subjects in German,Thesis,en,(classificationName=linsearch:mapping)lin,Anglistik | gnd:4002046-0,N,,N,Dolmetschen | gnd:4150394-6,N,,
