Record ID,Title,Type,Language,Subject Classification,System 1,Code,System 2,Code2,System 3,Code3,Gold,Train Freq,Gold Code
3A1670077489,"ICAF 2019 – Structural integrity in the age of additive manufacturing : proceedings of the 30th Symposium of the International Committee on Aeronautical Fatigue, June 2-7, 2019, Krakow, Poland",Conference,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)phy,(classificationName=linsearch:mapping)fer",Nanostrukturiertes Material | gnd:4342626-8,N,,,Ermüdung bei hohen Lastspielzahlen | gnd:4561338-2,N,,,
3A1670077489,"ICAF 2019 – Structural integrity in the age of additive manufacturing : proceedings of the 30th Symposium of the International Committee on Aeronautical Fatigue, June 2-7, 2019, Krakow, Poland",Conference,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)phy,(classificationName=linsearch:mapping)fer",Bruchverhalten | gnd:4121051-7,Y,,,Metallischer Werkstoff | gnd:4136513-6,N,,,
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Schulentwicklung | gnd:4126892-1,N,Barrierefreiheit | gnd:4806684-9,N,Öffentlicher Personennahverkehr | gnd:4043176-9,Y,Barrierefreiheit | gnd:4806684-9,14,FNM5
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Abnahme | gnd:4141076-2,N,Öffentlicher Personennahverkehr | gnd:4043176-9,Y,Fahrgastinformation | gnd:4153550-9,Y,Öffentlicher Personennahverkehr | gnd:4043176-9,28,TP
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Preisbildung | gnd:4047103-2,N,Fahrgastinformation | gnd:4153550-9,Y,Personenverkehr | gnd:4045298-0,Y,Sehbehinderter Mensch | gnd:4180703-0,1,FNM
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Qualitätsmanagement | gnd:4219057-5,N,Verkehrsinformation | gnd:4467581-1,Y,Forschungsprojekt | gnd:4155053-5,I,Smartphone | gnd:4845922-7,31,FNM
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Betrieb | gnd:4006138-3,N,Nachhaltigkeit | gnd:4326464-5,Y,Nachhaltigkeit | gnd:4326464-5,Y,App (Programm) | gnd:7705206-7,90,FNM
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Evaluation | gnd:4071034-8,N,,,Barrierefreies Bauen | gnd:4846168-4,N,Fahrgastinformation | gnd:4153550-9,1,TP
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Zulassung | gnd:4127410-6,N,,,Öffentlicher Verkehr | gnd:4172386-7,Y,Blinder Mensch | gnd:4140402-6,1,FNM
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Mauerwerksbau | gnd:4270238-0,N,,,Mobilität | gnd:4039785-3,N,Vorlesen | gnd:4188683-5,3,FNM
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Bedeutung | gnd:4005184-5,N,,,Transport | gnd:4060680-6,I,,,
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Straßenbenutzungsgebühr | gnd:4206779-0,N,,,Wissensvermittlung | gnd:4190121-6,N,,,
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Reiseweg | gnd:4233933-9,I,,,Forschung | gnd:4017894-8,I,,,
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Verkehrspolitik | gnd:4062955-7,I,,,Forschungsförderung | gnd:4125049-7,I,,,
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Mauerwerk | gnd:4038031-2,N,,,Wissenschaftstransfer | gnd:4207539-7,N,,,
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Omnibus | gnd:4043533-7,I,,,Barrierefreiheit | gnd:4806684-9,N,,,
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Umweltverträglichkeit | gnd:4061655-1,N,,,Passagier | gnd:4233205-9,I,,,
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Wechselverkehrszeichen | gnd:4672911-2,N,,,Nahverkehr | gnd:4041169-2,I,,,
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Schienenfahrzeug | gnd:4052368-8,N,,,Personennahverkehr | gnd:4173917-6,I,,,
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Verkehrsinformation | gnd:4467581-1,Y,,,Verkehrsbetrieb | gnd:4062911-9,I,,,
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Mobilität | gnd:4039785-3,N,,,Güterverkehr | gnd:4022492-2,N,,,
3A103107905X,"Sinn² - Die barrierefreie Zwei-Sinne-Fahrgastinformation : Ergebnisse des Forschungsprojekts : gefördert im Rahmen des Förderprogramms ""Nachhaltig mobil: Wissenstransfer von der Forschung in die Praxis"" des Ministeriums für Verkehr Baden-Württemberg",Report,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)oek",Kombination | gnd:4319923-9,N,,,Verkehrssystem | gnd:4187835-8,I,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Infotainment | gnd:4658795-0,N,Kraftfahrzeugbeleuchtung | gnd:4140467-1,Y,Modellgetriebene Entwicklung | gnd:4832365-2,Y,Kraftfahrzeugbeleuchtung | gnd:4140467-1,7,TP
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Mensch-Maschine-Kommunikation | gnd:4125909-9,N,Modellgetriebene Entwicklung | gnd:4832365-2,Y,Kraftfahrzeugbeleuchtung | gnd:4140467-1,Y,Modellgetriebene Entwicklung | gnd:4832365-2,36,TP
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Modelltransformation | gnd:7616754-9,N,,,Modellierung | gnd:4170297-9,I,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Feldbus | gnd:4210346-0,N,,,Modell | gnd:4039798-1,I,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Triebstrang | gnd:4431076-6,N,,,Adaptives System | gnd:4247928-9,Y,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Komponente Software | gnd:4439521-8,N,,,Eingebettetes System | gnd:4396978-1,Y,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Kraftfahrzeugelektronik | gnd:4191569-0,I,,,Requirements engineering | gnd:4213997-1,I,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Eingebettetes System | gnd:4396978-1,Y,,,MBSE Technik | gnd:1147892059,Y,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Kraftfahrzeugindustrie | gnd:4032690-1,Y,,,Systementwicklung | gnd:4126945-7,Y,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Kraftfahrzeugbau | gnd:4165423-7,Y,,,Systementwurf | gnd:4261480-6,Y,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Kraftfahrzeugbeleuchtung | gnd:4140467-1,Y,,,Sicherheitskritisches System | gnd:4767762-4,Y,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Architektur Informatik | gnd:4139374-0,N,,,Kraftfahrzeug | gnd:4073757-3,Y,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Betriebssystem | gnd:4006216-8,N,,,Softwarespezifikation | gnd:4056186-0,N,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Kraftfahrzeug | gnd:4073757-3,Y,,,UML | gnd:4469781-8,N,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Modellgetriebene Entwicklung | gnd:4832365-2,Y,,,Message sequence chart | gnd:4633048-3,N,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Softwarearchitektur | gnd:4121677-5,N,,,Entwurfssprache | gnd:4295335-2,Y,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Software Engineering | gnd:4116521-4,N,,,Systemtechnik | gnd:4140901-2,Y,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Speicherverwaltung | gnd:4182146-4,N,,,Korrektheit | gnd:4240223-2,Y,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Systemtechnik | gnd:4140901-2,Y,,,Beleuchtung | gnd:4112704-3,I,,,
3A816991588,Model-based engineering of an automotive adaptive exterior lighting system : realistic example specifications of behavioral requirements and functional design,Report,en,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)inf,(classificationName=linsearch:mapping)elt",Entwurfssprache | gnd:4295335-2,Y,,,SysML | gnd:7537632-5,N,,,
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Aquädukt | gnd:4002509-3,N,Straßenbenutzungsgebühr | gnd:4206779-0,Y,Straßenbenutzungsgebühr | gnd:4206779-0,Y,Beeinflussung | gnd:4005203-5,27,FNM5
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Bauvorhaben | gnd:4120975-8,N,Frame Journalismus | gnd:4743976-2,N,Akzeptanz | gnd:4000996-8,Y,Akzeptanz | gnd:4000996-8,35,TP
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Renovierung | gnd:4126531-2,N,Verhaltenssteuerung | gnd:4187773-1,Y,Mobilität | gnd:4039785-3,N,Verkehrspsychologie | gnd:4062958-2,3,FNM
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Jugend | gnd:4028859-6,N,Akzeptanz | gnd:4000996-8,Y,Straßenverkehr | gnd:4057931-1,Y,Mobilität | gnd:4039785-3,75,TP
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Gewalttätigkeit | gnd:4157237-3,N,Mobilität | gnd:4039785-3,N,Entscheidung bei Unsicherheit | gnd:4070864-0,N,Straßenbenutzungsgebühr | gnd:4206779-0,4,TP
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Baukosten | gnd:4004822-6,N,,,Annahme | gnd:4240000-4,N,Verkehrsverhalten | gnd:4062987-9,7,FNM
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Raum | gnd:4048561-4,N,,,Entscheidungsfindung | gnd:4113446-1,Y,Framing-Effekt | gnd:112484418X,0,FNM5
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Bauwirtschaft | gnd:4069177-9,N,,,Entscheidung | gnd:4014904-3,I,Nachhaltigkeit | gnd:4326464-5,983,FNM5
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Winterdienst | gnd:4129621-7,N,,,Nachhaltigkeit | gnd:4326464-5,Y,,,
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Kultur | gnd:4125698-0,N,,,Stadtverkehr | gnd:4056783-7,N,,,
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Straßenunterhaltung | gnd:4192667-5,N,,,Framing-Effekt | gnd:112484418X,Y,,,
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Projekt | gnd:4115645-6,N,,,Rahmenproblem | gnd:4434579-3,N,,,
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Stadt | gnd:4056723-0,N,,,Verkehrsaufkommen | gnd:4187799-8,N,,,
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Straßenbau | gnd:4057887-2,N,,,Verhaltensforschung | gnd:4062862-0,I,,,
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Stadtverkehr | gnd:4056783-7,N,,,Beeinflussung | gnd:4005203-5,Y,,,
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Verkehrsplanung | gnd:4062954-5,Y,,,Straße | gnd:4057883-5,Y,,,
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Straße | gnd:4057883-5,Y,,,Entscheidung bei Risiko | gnd:4225781-5,N,,,
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Straßenkunst | gnd:4508347-2,N,,,Verhaltenssteuerung | gnd:4187773-1,Y,,,
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Lebenszykluskosten | gnd:1042246734,I,,,Verhalten | gnd:4062860-7,I,,,
3A174803541X,Framing im Kontext von Straßenbenutzungsgebühren : Beeinflussung der Akzeptanz und der Nutzungsabsicht kostenpflichtiger Straßeninfrastruktur zugunsten einer nachhaltigen Mobilität,Thesis,de,"(classificationName=linsearch:mapping)ver,(classificationName=linsearch:mapping)pae",Streetwork | gnd:4194233-4,N,,,Verkehrsinfrastruktur | gnd:4062937-5,Y,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,MIMO | gnd:7540075-3,N,MAC | gnd:4279248-4,N,Car-to-Car-Kommunikation | gnd:1024622754,Y,VANET | gnd:7524983-2,7,FNM5
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,Bandbreiteneffizienz | gnd:1043466274,N,Funknetz | gnd:4216130-7,I,Ressourcenallokation | gnd:4129283-2,Y,Car-to-Car-Kommunikation | gnd:1024622754,11,TP
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,Ad-hoc-Netz | gnd:4674811-8,N,Mobilfunk | gnd:4170280-3,Y,Paketvermittlung | gnd:4173101-3,Y,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,Drahtloses Sensorsystem | gnd:4789222-5,N,Car-to-Car-Kommunikation | gnd:1024622754,Y,Dissertation | gnd:4012494-0,N,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,Mobile Computing | gnd:4694120-4,N,,,LTE | gnd:4569194-0,N,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,UMTS | gnd:4563298-4,N,,,Scheduling | gnd:4179449-7,Y,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,CDMA | gnd:4358900-5,N,,,Kommunikation | gnd:4031883-7,N,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,IP | gnd:4482590-0,N,,,Hochschulschrift | gnd:4113937-9,N,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,Dienstgüte | gnd:4496068-2,I,,,Hörfunk | gnd:4025408-2,N,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,Mobile Telekommunikation | gnd:4341131-9,I,,,VANET | gnd:7524983-2,Y,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,Funknetz | gnd:4216130-7,I,,,Funknetz | gnd:4216130-7,I,,,
